id,nombre,sector,email,emails_extra,telefono,contacto,direccion,sitio_web,lat,lon,prioridad,tamano,actividad,fuentes,ver_estado,ver_motivo,ver_fecha,ver_evidencia,notas
6241a89fd6aa,INTEGRA MEDICA COLOMBIA SA,Salud (IPS y clínicas),gerencia@integramedicacolombia.com,,,,,,,,2,,Salud (IPS y clínicas),datos.gov.co,sin_verificar,,,,
f65cd6475dd1,Integración Diagnóstica SAS,Salud (IPS y clínicas),sasintegraciondiagnostica@gmail.com,,,,,,,,2,,Salud (IPS y clínicas),datos.gov.co,sin_verificar,,,,
dd4e0fbcb96b,INTEGRAL DE DISTRIBUCIONES Y SERVICIOS LIMITADA. ID&S,Empresa privada (DIAN),contabilidad@idsoutsourcing.com.co,,,,CALLE 74B 69B 20,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
0f3fdf3c1363,INTEGRAL HEALTH COLOMBIA SAS,Salud (IPS y clínicas),integralhealthsas@gmail.com,,,,,,,,2,,Salud (IPS y clínicas),datos.gov.co,sin_verificar,,,,
93e6bb53d825,INTEGRAL ODONTOLOGIA AVANZADA LTDA,Salud (IPS y clínicas),juancarlosjaramillo@odontoavanzada.com,,,,,,,,2,,Salud (IPS y clínicas),datos.gov.co,sin_verificar,,,,
74c95ad35736,INTEGRAL OIL SERVICES GROUP S.A.S.,Empresa privada (DIAN),contador@iosgroup.com.co,,,,KILOMETRO 19 CARRETERA CENTRAL DE OCENTRO COMERCIAL IDENTE PARQUE INDUSTRIAL SAN,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
c2d0ea61b8a6,INTEGRAL SALUD LTDA,Salud (IPS y clínicas),integralsaludltda@gmail.com,,,,,,,,2,,Salud (IPS y clínicas),datos.gov.co,sin_verificar,,,,
0e3ad6f3f04d,INTEGRAL SOLUTIONS SD SAS,Salud (IPS y clínicas),gdiaz@integralsolutionssd.com,,,,,,,,2,,Salud (IPS y clínicas),datos.gov.co,sin_verificar,,,,
100ff6300063,INTEGRATIVE IPS SAS,Salud (IPS y clínicas),gerencia@integrative.com.co,,,,,,,,2,,Salud (IPS y clínicas),datos.gov.co,sin_verificar,,,,
9379978566ce,INTEGRO COLOMBIA S.A.S.,Empresa privada (DIAN),administracion.co@gointegro.com,,,,CARRERA 13 90 17 EDIFICIO EMPRENDU,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
ca36b0b89946,INTEL TECNOLOGIA DE COLOMBIA SOCIEDAD ANONIMA,Empresa privada (DIAN),juan.c.garces@intel.com,,,,CALLE 100 13 21 P 11,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
51ff5e809c92,INTELCA PROYECTOS SERVICIOS Y TECNOLOGIA S.A.,Empresa privada (DIAN),intelca@intelca.com.co,,,,CARRERA 16A NUMERO 80-65 OCALLE 401,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
d05c4b2e6ba9,INTELNET MEDICA S.A.S.,Empresa privada (DIAN),contabilidad@intelnetmedica.com,,,,CARRERA 44A 24A 22,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
67ee0399d79c,INTER EXPO S.A.,Empresa privada (DIAN),ospi@interexpo.co,,,,CALLE 25A NUMERO 33-97,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
3e407f4b8354,INTERACTIVE GAME TRADING INC,Empresa privada (DIAN),oleorozo@hotmail.com,,,,AVENIDA CARRERA 68 4B 54,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
329535cbd212,INTERAMERICANA S.A.S,Proveedores del Estado,info@interamericana.com.co,,8053696,,AVDA CARRERA 24 NO.39-29,,,,2,,Proveedores del Estado,base depurada,sin_verificar,,,,
25fb7ae579c0,INTERASEO AEROPUERTO S.A.S. E.S.P.,Servicios públicos,dsoto@interaseo.com.co,,7470499,,CALLE 17 No 124-81,,,,2,,Servicios públicos,base depurada,sin_verificar,,,,
8ea0ed2f1e18,INTERASEO S.A.S. E.S.P.,Servicios públicos,notificaciones@interaseo.com.co,,4346234,,Km 2 Via a Gaira Frente a Zona Franca techin,,,,2,,Servicios públicos,base depurada,sin_verificar,,,,
47d6207959fb,INTERASEO SOLUCIONES AMBIENTALES S.A.S. E.S.P.,Servicios públicos,jcorrea@interaseo.com.co,,7470499,,CALLE 17 No. 124 - 81,,,,2,,Servicios públicos,base depurada,sin_verificar,,,,
6c63b9a9b34e,INTERASESORES ASESORES EMPRESARIALES ADMINISTRATIVOS S.A.,Empresa privada (DIAN),luzm.pulido@interasesores.edu.co,,,,CALLE 227 49 64,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
c646dec2c1b8,INTERCASTER SAS,Proveedores del Estado,comercial3@intercaster.com.co,,20917993724853,,CARRERA 8 NO 18-43 SUR,,,,2,,Proveedores del Estado,base depurada,sin_verificar,,,,
f9e3afdd8c19,INTERCHEM LIMITADA.,Empresa privada (DIAN),fabian@interchemcolombia.com,,,,CALLE 113 7 45 OFICINA 814 TORRE B,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
596e4e0ac4c1,INTERCOMERCIAL ANDINA S.A.S.,Empresa privada (DIAN),contabilidad@intercomercial.com.co,,,,CARRERA 22 15 51,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
5836695aeaf9,INTERDINCO S.A.,Empresa privada (DIAN),juan.cuesta@interdinco.com.co,,,,CARRERA 11 94 02 OFICINA 121,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
ec463ac36d07,INTERENZIMAS S.A.S.,Empresa privada (DIAN),info@interenzimas.com,,,,CALLE 74 A 2 70,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
75201e428cf7,INTERFISICA LIMITADA.,Empresa privada (DIAN),interfisicaltda@gmail.com,,,,CALLE 45 9 02,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
8f9dabbfaca2,INTERFLAX S.A.,Empresa privada (DIAN),angela.quintero@ciudadmovil.com.co,,,,CARRERA 81 B 17 50,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
61380d9e706a,INTERGRAFICAS S.A.,Empresa privada (DIAN),intergraficas@intergraficas.com.co,,,,CARRERA 12 NUMERO 23 - 56,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
cceabccfca6a,INTERHOSPITALARIA S.A. S.,Empresa privada (DIAN),info@ihltda.com,,,,TRANSVERSAL 96 B 24 B 72,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
dc0e5d635b73,INTERMARCALI S.A.,Empresa privada (DIAN),sadyrodriguez@marcali.com,,,,CARRERA 13 NUMERO 34 76,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
53a181cf1a3a,INTERMEC S.A.,Empresa privada (DIAN),contabilidad@intermec.com.co,,,,CALLE 17 A NUMERO 33 68,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
0f5af7da7d41,INTERMEDIA INTERAVES S.A.S.,Empresa privada (DIAN),avega@ciadelsabor.com,,,,TRANSVERSAL 93 53 48 IN 87,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
f56a3b9cbcc5,INTERMEZZO S.A.,Empresa privada (DIAN),luzmariaz@hotmail.com,,,,CARRERA 6 124 37 APARTAMENTO 1202 TO 2,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
e0fe9549305c,INTERNACIONAL DE CELULARES S.A,Empresa privada (DIAN),notificacionjudicial@icell.com.co,,,,CALLE 94A N 11A 27,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
15d7d182a179,INTERNACIONAL DE DROGAS S.A.,Empresa privada (DIAN),iddcorporativo@interdrogas.net,,,,CARRERA 34 6A 73,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
ee8a3d97b8bb,INTERNACIONAL DE PERFUMERIA Y ESPECIALIDADES FARMACEUTICAS S.A.S.,Empresa privada (DIAN),gerencia@ipef.com.co,,,,CARRERA 68H 74B 47,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
f3fcddead8d5,INTERNACIONAL DE RODAMIENTOS Y TRANSMISION S.A.S.,Empresa privada (DIAN),contabilidad@inter-tram.com.co,,,,CARRERA 25 17 86,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
1207d0e0fc88,INTERNACIONAL DE VEHICULOS LIMITADA. EN REORGANIZACION,Empresa privada (DIAN),info@internacionaldevehiculos.com.co,,,,CARRERA 7 34 07,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
84d6d62a8a26,INTERNACIONAL FARMACEUTICA VETERINARIA FARMATEC LIMITADA.,Empresa privada (DIAN),farmatec@outlook.com,,,,CALLE 67G 66A 24,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
d00e8ea88886,INTERNACIONAL K EDITORES S.A.S.,Empresa privada (DIAN),soviedo@passco.com.co,,,,AVENIDA CARRERA 45 102 10 OFICINA 801,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
e3f148fd19a5,INTERNACIONAL RIVERA CAICEDO,Empresa privada (DIAN),inrivera01@gmail.com,,,,CARRERA 13 89 38 OCALLE 312,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
35b574db2c96,INTERNATIONAL FLAVORS AND FRAGANCES COLOMBIA S.A.S,Empresa privada (DIAN),mario.benitez@iff.com,,,,CARRERA 85 D 46 A 96 P 5,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
3de1afcfabfb,INTERNATIONAL FOOTWEAR CORPORATION S.A.,Empresa privada (DIAN),contabilidad@ifcsa.com,,,,CARRERA 21 163A 55,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
78c390c738ef,INTERNATIONAL HR CORPORATION Z.F. S.A.S.,Empresa privada (DIAN),gerencia@hrcorporationzf.com,,,,CARRERA 106 15 25 LOTE 39 Z 12 BG 2,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
4ba2e1bf7b3f,INTERNATIONAL LAW CONSULTANTS S.A.S.,Empresa privada (DIAN),juridica@9alliance.co,,,,CARRERA 9 113 52 OFICINA 1405,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
559f516840bc,INTERNATIONAL PARTS SERVICE S.A.S.,Empresa privada (DIAN),spaez@ipscolombia.com,,,,AVENIDA TRONCAL E PANAMERICANA DE OCENTRO COMERCIAL IDENTE 5 61E BODEGA 27,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
2f1153cc3057,INTERNET & ESTRATEGIA S.A.,Empresa privada (DIAN),iye@etb.net.co,,,,CARRERA 20 NUMERO 122 79 OFICINA 204,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
4bb0f1c61e80,INTERNET SOLUTIONS LIMITADA.,Empresa privada (DIAN),info@internet-solutions.com.co,,,,CALLE 20 82 52 OFICINA 3-27,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
e4de1da4ee36,INTEROC S.A. SUCURSAL COLOMBIA,Empresa privada (DIAN),fredy.barrios@corpcuster.com,,,,CARRERA 7 156 78 P11,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
2a76559eea4e,INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,Empresa privada (DIAN),interoil@interoil.com.co,,,,CARRERA 7 NUMERO 113 43 OFICINA 1402,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
813aeca7c582,INTERPLAST OVERSEAS COLOMBIA LIMITED,Empresa privada (DIAN),cmarino@interplast-overseas.com,,,,CARRERA 106 15 25 BODEGA 2 BLQ 121 A,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
b70033ebec54,INTERPOLAR S.A.S.,Empresa privada (DIAN),interpolar@interpolar.com.co,,,,CALLE 116 14A 36 OF102,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
2d5ac7002e71,INTERPUBLIC COLOMBIA S.A,Empresa privada (DIAN),julieth.uyazan@mbww.com,,,,CALLE 100 NUMERO 7 A - 81 PISO 5TO,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
c47e18195f56,INTERSA S.A,Empresa privada (DIAN),gerencia@intersaingenieria.com,,,,AVENIDA 15 124 29 OFICINA 601,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
25320b3d7616,INTERSAGO LIMITADA.,Empresa privada (DIAN),intersagoconta@yahoo.com,,,,CARRERA 97 24 C 51 BODEGA 9,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
0a8612b53781,INTERTEK CONSULTING & TRAINING COLOMBIA LIMITADA,Empresa privada (DIAN),rep.legal.colombia@intertek.com,,,,CALLE 127A 53A 45 TO 2 OFINCA 1103,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
77d518104f79,INTERTEK INDUSTRY SERVICES COLOMBIA LIMITED,Empresa privada (DIAN),hugoberto.alcazar@intertek.com,,,,CALLE 127 A 53A 45 TO 2 OFINCA 1103,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
1a50156b69b3,INTERVAL INTERNATIONAL DE COLOMBIA S.A.S.,Empresa privada (DIAN),gustavo.hoyos@intervalintl.com,,,,CALLE 77 11-19 OFICINA 801 TO 77,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
eee1e6ef2eab,INTERVENIR SALUD IPS SAS,Salud (IPS y clínicas),calidadintervenirsalud@gmail.com,,,,,,,,2,,Salud (IPS y clínicas),datos.gov.co,sin_verificar,,,,
6946bd3fe1d8,INTERVENTORIAS Y DISEÑOS S.A,Empresa privada (DIAN),contabilidad@interdisenos.com.co,,,,CARRERA 19 85 33,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
72eac512e21c,Intexsil,Telas,,,,,,,4.5976554,-74.1356307,2,Micro/Pequeña,Telas,base_v3,sin_verificar,,,,
eb86b3847138,INTIMOS ALMA S.A.S.,Empresa privada (DIAN),contabilidad@arequipe.com.co,,,,CALLE 6CALLE 70 80,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
d27f1e2d1f40,INTRUMENTOS Y CONTROLES S.A.,Empresa privada (DIAN),arojas@iycsa.com.co,,,,CALLE 39 NUMERO 24 - 45,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
45c247adfad9,INV INTERNACIONAL S.A.S,Empresa privada (DIAN),invinternacionalsas@gmail.com,,,,CARRERA 15 N 76 67 OCALLE 301,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
f80e901e3a13,INVENT S.A.S.,Empresa privada (DIAN),invent.sa@gmail.com,,,,CARRERA 11 94 A 25 PISO 8,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
180e61195067,INVEPETROL LIMITED COLOMBIA,Empresa privada (DIAN),paula_marcela_m@hotmail.com,,,,AVENIDA CALLE 26 NUMERO 68CALLE 61,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
9a4928f67c1b,INVER ROBERCA S.A.S,Empresa privada (DIAN),gerentecuenta7@leasesoramos.net,,,,CALLE 111 45A 70 APARTAMENTO 501 INT 3,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
3341102b6e36,INVERAGRO BAEZ PALENCIA Y COMPAÑIA S EN C,Empresa privada (DIAN),inveragrobaezpaelncia@hotmail.com,,,,CALLE 127 13A-12 OFICINA 202,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
148ff76a951a,INVERBAC S.A.,Empresa privada (DIAN),contabilidad@colegionuevainglaterra.edu.co,,,,CALLE 218 50 60,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
10076607b07c,INVERBIENES RUEDAS LIMITADA.,Empresa privada (DIAN),inverbienes_ruedas@yahoo.com,,,,CARRERA 15 119 59 OFICINA 511,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
67f3c8c0b62c,INVERCARDENAS S.A.,Empresa privada (DIAN),gcbenitez90@hotmail.com,,,,CARRERA 3 NUMERO 56-30 ZONA INDUSTRIALCAZUCALLE,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
2644cbca37f1,INVERDC S.A.S.,Empresa privada (DIAN),inverdc.sas@gmail.com,,,,AVENIDA 19 120 71 OFICINA 406,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
443c6b64953a,INVERDESA COMERCIAL S.A.S.,Empresa privada (DIAN),impuestos@bodytechcorp.com,,,,CALLE 75 22 10,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
04c04196c27d,INVERFARMA S.A.S.,Empresa privada (DIAN),contabilidad@inverfarma.com.co,,,,ZONA FRANCA INTEXZONA BODEGA 23,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
09521c8e17d4,INVERGINKO S.A.S.,Empresa privada (DIAN),inverginko@hotmail.com,,,,CALLE 90 13 A 20 OFICINA 705,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
f2a524de2964,INVERGRAN S.A.S.,Empresa privada (DIAN),contabilidad@invergran.com,,,,CALLE 66 7 18 OFICINA 211,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
30a998851d38,INVERINMOBILI S.A.S.,Empresa privada (DIAN),gerenciamukis@gmail.com,,,,AVENIDA CARRERA 45 114 78 OFICINA 402,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
dbea8523fe8b,INVERINMOBILIARIAS S.A.S.,Empresa privada (DIAN),notificaciones@inverinmoviliariassas.com.co,,,,AVENIDA DE LAS AMERICAS NUMERO 50 50 PISO 3,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
61854b0db1bf,INVERJENOS S.A.S.,Empresa privada (DIAN),diana.campos@fooddeliverybrands.com,,,,CALLE 116 18 64,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
c9ea7bb7d6bc,INVERLAND S.A.S.,Empresa privada (DIAN),contable1@fepco.com.co,,,,CARRERA 7 74 21 P 10,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
e8f1f1de26e0,INVERLINK S.A.,Empresa privada (DIAN),inverlink@inverlink.com,,,,CARRERA 7 N 71-52 TB P 15,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
23c8a66627b9,INVERLUNA Y COMPAÑIA S.A.S. EN REORGANIZACION,Empresa privada (DIAN),carmenluromo@gmail.com,,,,CALLE 134 BIS 19 75,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
0682a3355158,INVERLUZ S.A.S.,Empresa privada (DIAN),notificaciones@inverluz.net.co,,,,CARRERA 39,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
af049cd71f4a,INVERMASE S.A.S.,Empresa privada (DIAN),cpa@actuarioscpa.com,,,,CALLE 95 13 55 OFICINA 414,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
7232ad79c070,INVERMCC S.A.S,Empresa privada (DIAN),invermccsas@gmail.com,,,,CARRERA 16 A NUMERO 86A-90 APARTAMENTO 601,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
ba8f2fa8ea49,INVERMUNDO S.A,Salud (IPS y clínicas),dayan@redelecservicio.com.co,,,,,,,,2,,Salud (IPS y clínicas),datos.gov.co,sin_verificar,,,,
dc13d9b860c5,INVERMUSIC GE S.A.S.,Empresa privada (DIAN),contador1@lacolonial.com.co,,,,CARRERA 7 57 43,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
c4000f2b07e3,INVERNAC & COMPAÑIA S.A.S.,Empresa privada (DIAN),infoinvernac@invernac.com.co,,,,CALLE 75 5 59,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
c2844db1ffeb,INVERPALMAS S.A.S.,Empresa privada (DIAN),contador@inverpalmas.com,,,,CALLE 78 9-57 OFICINA 1403,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
f982ed8e211f,INVERPCC S.A.S,Empresa privada (DIAN),luzpin2@hotmail.com,,,,CALLE 160 73 47 TO 1 APARTAMENTO 401,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
61081bab48ed,INVERPLANES LIMITADA.,Empresa privada (DIAN),inverplanesltda@yahoo.com,,,,CALLE 90 14 16 OFICINA 405,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
2935f2e5d113,INVERSER LIMITADA. INVERSIONES Y SERVICIOS,Empresa privada (DIAN),contador@inverser-ltda.com,,,,AUTOPISTA MEDELLIN KILOMETRO 7 PARQUE IND. CELTA TRADE PARKILOMETRO BOD.2 LOTE 6,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
3d4215048e64,INVERSION GOMEZ Y G S.A,Empresa privada (DIAN),sernaedu@gmail.com,,,,CALLE 10 22 04 OFICINA C424 PUERTA GRANDE,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
edcaf0a5418d,INVERSION POSEIDON S.A.S.,Empresa privada (DIAN),notificaciones.poseidon@navescolombia.com,,,,CALLE 100 13 21 PISO 12,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
602eec72eefe,INVERSION Y DESARROLLO BARRANCO S.A.,Empresa privada (DIAN),presidenciainverbarranco@gmail.com,,,,CALLE 70A 4 54,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
83c2833b3e32,INVERSIONES A R A E HIJOS S EN C,Empresa privada (DIAN),gustavo.gaviria@yahoo.com,,,,CALLE 106 51 19 OFICINA 201,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
abac04ee7760,INVERSIONES ABECAR S.A.S.,Empresa privada (DIAN),toberin@toberin.com.co,,,,CALLE 170 21 A 25,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
ae41b6928367,INVERSIONES ACCIONES S.A.S.,Empresa privada (DIAN),german.lara@accivalores.com,,,,CALLE 72 NUMERO 7 - 64 PISO 12,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
c4a634b1db51,INVERSIONES ACREDITADAS S.A.S.,Empresa privada (DIAN),lidercontabilidadivac@gmail.com.co,,,,CARRERA 67 NUMERO 4G - 68,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
588e2b7dd422,INVERSIONES ACTIVAR LIMITADA.,Empresa privada (DIAN),jetsetri@gmail.com,,,,AVENIDA 19 131 40 APARTAMENTO 1102 B,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
c74aaab059eb,INVERSIONES AGORA S.A.S.,Empresa privada (DIAN),mvalenzuela@agoraconceptourbano.com,,,,CARRERA 12 93-31 OFICINA 501,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
325b2853a7ea,INVERSIONES AGRO URBE LTDA.,Empresa privada (DIAN),inveragrourbe@hotmail.com,,,,CARRERA 12A 134B 65,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
6c41809d0de4,INVERSIONES AGROMIN S.A.S.,Empresa privada (DIAN),jcquinter@yahoo.com,,,,CARRERA 7 121 20 OFICINA 201,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
b75042516841,INVERSIONES AGROPECUARIA LA QUINTA S.A.S.,Empresa privada (DIAN),iko277@yahoo.com,,,,CALLE 23 B 68 CALLE 40 INT 2 APTO 702,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
721b5811ab9f,INVERSIONES AGROPECUARIAS CATY K S.A.S.,Empresa privada (DIAN),ivan.ramirez@salonxx.com.co,,,,CARRERA 19 8 36,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
ede1fb110ecd,INVERSIONES AGROPECUARIAS GUTIERREZ ROBAYO S.A.,Empresa privada (DIAN),contabilidad.invagro@gmail.com,,,,CARRERA 11 7 19,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
c015d6c5d9e4,INVERSIONES AGROPECUARIAS JARAMILLO MEJIA Y COMPAÑIA S.A.S.,Empresa privada (DIAN),inajamecorporativo@hotmail.com,,,,AVENIDA SUBA COTA KILOMETRO 4.2,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
b17b2ab38a8c,INVERSIONES AGUDELO Y COMPAÑIA LIMITADA.,Empresa privada (DIAN),martica_agudelo@hotmail.com,,,,VEREDA CHUNTAME VIA MANAS CONJUNTO EL CIGARRAL CALLE7 A,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
a2e1f3889c7d,INVERSIONES AJEN S.A.S.,Empresa privada (DIAN),ajensas@gmail.com,,,,CARRERA 13 38 47 OFICINA 1001,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
8a37f51e61f6,INVERSIONES AKEBTA S.A.S.,Empresa privada (DIAN),jimerco2005@hotmail.com,,,,CALLE 96 10 29 OFICINA 503,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
dd30bb205269,INVERSIONES AKRAM S.A.S.,Empresa privada (DIAN),contabilidad@inversionesakram.com,,,,CALLE 106 53 39 OFICINA 406,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
309a6c705dbe,INVERSIONES ALCAN S.A.S.,Empresa privada (DIAN),inversiones.alcan@hotmail.com,,,,AVENIDA CALLE 116 70CALLE 79,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
bbcec0118cc6,INVERSIONES ALEXANDER LLANOS SAS,Salud (IPS y clínicas),info@alexllanos.com,,,,,,,,2,,Salud (IPS y clínicas),datos.gov.co,sin_verificar,,,,
f5bbb3b00c35,INVERSIONES ALFA BETA S.A.S.,Empresa privada (DIAN),aabril@arrobainversiones.com,,,,CALLE 100 NUMERO 7 - 33 OFICINA 1801 TORRE 1,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
aa9a10f25260,INVERSIONES ALICANTEL S.A.,Empresa privada (DIAN),cleiva@aconta.com,,,,CALLE 70A 7-41,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
126695677290,INVERSIONES ALJEON S.A.S.,Empresa privada (DIAN),ofetecua@rochester.edu.co,,,,VEREDA FUSCALLE KILOMETRO 15 COSTADO ORIENTAL (COLEGIO ROCHESTER),,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
f681e1c1da4e,INVERSIONES ALL,Proveedores del Estado,mercedezcarrizosa@gmail.com,,7778909,,CALLE 41 56 78,,,,2,,Proveedores del Estado,base depurada,sin_verificar,,,,
212a3f944355,INVERSIONES ALTOS DEL BOSQUE S.A,Empresa privada (DIAN),inversionesaltosdelbosque@yahoo.es,,,,CALLE 134 NUMERO 7- 83 OFICINA 424,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
7a33d1898387,INVERSIONES AMBV & COMPAÑIA S.C.S.,Empresa privada (DIAN),williamvasquez@abacocontadores.com,,,,AVENIDA CARRERA 45 118 30 OFICINA 701,,,,2,,Empresa privada (DIAN),datos.gov.co,sin_verificar,,,,
